n,Time,year,month,dayDay,day,Num,Customer,cust_name,Item,ItemCode,ItemCodeSub,Quantity,UnitPrice,Tax,Amount,Des,ReceiptNo,Cost,Profit,Goods
117,2/5/2018,2018,5,2,3,71062,Godwin Lighting Depot:Store #404,Go17,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46,GodwiDome283,7,1.571428571,7.363636364,81,"71062Godwin Lighting Depot:Store #404Domes, White, 59x21x6 5/8 ht, 120v HPF",1227,38,43,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
118,2/5/2018,2018,5,2,3,71062,Godwin Lighting Depot:Store #404,Go17,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,GodwiFluo282,4,2.75,1.227272727,13.5,"71062Godwin Lighting Depot:Store #404Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1228,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
119,2/5/2018,2018,5,2,3,71062,Godwin Lighting Depot:Store #404,Go17,"Halogen Lamp, Volts:3.5  Tubular",AB62,GodwiHalo279,2,5.5,0.9,9.9,"71062Godwin Lighting Depot:Store #404Halogen Lamp, Volts:3.5  Tubular",1229,5,4.9,"Halogen Lamp, Volts:3.5  Tubular"
120,2/5/2018,2018,5,2,3,71062,Godwin Lighting Depot:Store #404,Go17,"Specialty Bulbs, 100 watt (6 pack)",AB74,GodwiSpec280,4,2.75,1.8,19.8,"71062Godwin Lighting Depot:Store #404Specialty Bulbs, 100 watt (6 pack)",1230,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
121,2/5/2018,2018,5,2,3,71062,Godwin Lighting Depot:Store #404,Go17,"Specialty, Stage & Studio Bulbs  60 watt",AB75,GodwiSpec281,3,3.666666667,3.722727273,40.95,"71062Godwin Lighting Depot:Store #404Specialty, Stage & Studio Bulbs  60 watt",1231,17.5,23.45,"Specialty, Stage & Studio Bulbs  60 watt"
122,2/5/2018,2018,5,2,3,71062,Godwin Lighting Depot:Store #404,Go17,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,GodwiTape276,36,0.305555556,49.09090909,540,71062Godwin Lighting Depot:Store #404Tapestry (8/60 watt)  Faux Alabaster Glass,1232,150,390,Tapestry (8/60 watt)  Faux Alabaster Glass
195,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Godwi2032372,14,0.785714286,9,99,"71069Godwin Lighting Depot:Store #10202032 Series, (3-60 watt, Med) Desert Stone Finish",1305,60,39,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
196,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,GodwiBeve370,9,1.222222222,11.78181818,129.6,"71069Godwin Lighting Depot:Store #1020Beveled Mirror, Etched Ribbed Glass (75 watt max)",1306,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
197,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Cand. Light, 20 watts (8 pack)",AB38,GodwiCand376,27,0.407407407,6.872727273,75.6,"71069Godwin Lighting Depot:Store #1020Cand. Light, 20 watts (8 pack)",1307,36,39.6,"Cand. Light, 20 watts (8 pack)"
198,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,Chestnut (3/60 watt)  Marble Glass,AB39,GodwiChes371,18,0.611111111,53.18181818,585,71069Godwin Lighting Depot:Store #1020Chestnut (3/60 watt)  Marble Glass,1308,194.4,390.6,Chestnut (3/60 watt)  Marble Glass
199,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,GodwiDrop369,9,1.222222222,6.872727273,75.6,"71069Godwin Lighting Depot:Store #1020Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1309,42.88,32.72,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
200,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,GodwiFluo377,4,2.75,1.227272727,13.5,"71069Godwin Lighting Depot:Store #1020Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1310,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
201,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Halogen Lamp, 20 watts, Luminous Intensity",AB60,GodwiHalo378,7,1.571428571,3.927272727,43.2,"71069Godwin Lighting Depot:Store #1020Halogen Lamp, 20 watts, Luminous Intensity",1311,24,19.2,"Halogen Lamp, 20 watts, Luminous Intensity"
202,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,GodwiPear373,6,1.833333333,15.54545455,171,"71069Godwin Lighting Depot:Store #1020Pearl Nickle, 5 Light, Medium Base (100 watt max)",1312,80,91,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
203,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Pendant Bar, Cobblestone, 50lbs. max",AB65,GodwiPend375,36,0.305555556,8.181818182,90,"71069Godwin Lighting Depot:Store #1020Pendant Bar, Cobblestone, 50lbs. max",1313,45.48,44.52,"Pendant Bar, Cobblestone, 50lbs. max"
204,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",AB69,GodwiRena368,23,0.47826087,29.45454545,324,"71069Godwin Lighting Depot:Store #1020Renaissance Collection, (100 watt max) Millstone Finish, One-light",1314,131.82,192.18,"Renaissance Collection, (100 watt max) Millstone Finish, One-light"
205,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Specialty Bulbs, 100 watt (6 pack)",AB74,GodwiSpec379,4,2.75,1.8,19.8,"71069Godwin Lighting Depot:Store #1020Specialty Bulbs, 100 watt (6 pack)",1315,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
206,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Specialty, Stage & Studio Bulbs  60 watt",AB75,GodwiSpec380,4,2.75,4.786363636,52.65,"71069Godwin Lighting Depot:Store #1020Specialty, Stage & Studio Bulbs  60 watt",1316,22.5,30.15,"Specialty, Stage & Studio Bulbs  60 watt"
207,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,GodwiVero374,17,0.647058824,49.09090909,540,"71069Godwin Lighting Depot:Store #1020Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1317,280,260,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
208,30/5/2018,2018,5,30,3,71069,Godwin Lighting Depot:Store #1020,Go14,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86,GodwiVian367,11,1,32.72727273,360,"71069Godwin Lighting Depot:Store #1020Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1318,192.57,167.43,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)"
550,16/5/2018,2018,5,16,3,71095,Miscellaneous - Retail:Carlos Nazar,Ca30,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,MisceAcid305,34,0.323529412,52.72727273,580,"71095Miscellaneous - Retail:Carlos NazarAcid Verde, 10x21x10, 2-60 watt cand.",1660,300,280,"Acid Verde, 10x21x10, 2-60 watt cand."
551,16/5/2018,2018,5,16,3,71095,Miscellaneous - Retail:Carlos Nazar,Ca30,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",AB18,MisceAthe309,11,1,35.45454545,390,"71095Miscellaneous - Retail:Carlos NazarAthena Collection, Pendant, Textured White, Med. Base, 100 watt max.",1661,180,210,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max."
552,16/5/2018,2018,5,16,3,71095,Miscellaneous - Retail:Carlos Nazar,Ca30,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,MisceBeve308,13,0.846153846,17.45454545,192,"71095Miscellaneous - Retail:Carlos NazarBeveled Mirror, Etched Ribbed Glass (75 watt max)",1662,97.99,94.01,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
553,16/5/2018,2018,5,16,3,71095,Miscellaneous - Retail:Carlos Nazar,Ca30,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",AB22,MisceBlac307,4,2.75,15.27272727,168,"71095Miscellaneous - Retail:Carlos NazarBlack Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.",1663,76.88,91.12,"Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max."
554,16/5/2018,2018,5,16,3,71095,Miscellaneous - Retail:Carlos Nazar,Ca30,Frosted Taupe (3/60 watt)  Marble Glass,AB55,MisceFros306,24,0.458333333,56.36363636,620,71095Miscellaneous - Retail:Carlos NazarFrosted Taupe (3/60 watt)  Marble Glass,1664,178.42,441.58,Frosted Taupe (3/60 watt)  Marble Glass
555,16/5/2018,2018,5,16,3,71095,Miscellaneous - Retail:Carlos Nazar,Ca30,"Pendant Bar, Cobblestone, 50lbs. max",AB65,MiscePend310,30,0.366666667,6.818181818,75,"71095Miscellaneous - Retail:Carlos NazarPendant Bar, Cobblestone, 50lbs. max",1665,34.11,40.89,"Pendant Bar, Cobblestone, 50lbs. max"
630,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,BakerAcid284,27,0.407407407,42.18181818,464,"71111Baker's Professional Lighting:Store #10Acid Verde, 10x21x10, 2-60 watt cand.",1740,240,224,"Acid Verde, 10x21x10, 2-60 watt cand."
631,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,BakerBeve285,16,0.6875,21.81818182,240,"71111Baker's Professional Lighting:Store #10Beveled Mirror, Etched Ribbed Glass (75 watt max)",1741,122.49,117.51,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
632,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37,BakerBurn287,40,0.275,54.54545455,600,71111Baker's Professional Lighting:Store #10Burnished Brass (60 watt)  w/Golden Umber Accents,1742,150,450,Burnished Brass (60 watt)  w/Golden Umber Accents
633,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,"Cand. Light, 20 watts (8 pack)",AB38,BakerCand290,20,0.55,5.090909091,56,"71111Baker's Professional Lighting:Store #10Cand. Light, 20 watts (8 pack)",1743,24,32,"Cand. Light, 20 watts (8 pack)"
634,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,Golden Umber (100 watt)  Six Light Chandelier,AB58,BakerGold286,65,0.169230769,57.27272727,630,71111Baker's Professional Lighting:Store #10Golden Umber (100 watt)  Six Light Chandelier,1744,170,460,Golden Umber (100 watt)  Six Light Chandelier
635,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,"Specialty Bulbs, 100 watt (6 pack)",AB74,BakerSpec288,4,2.75,2,22,"71111Baker's Professional Lighting:Store #10Specialty Bulbs, 100 watt (6 pack)",1745,9.5,12.5,"Specialty Bulbs, 100 watt (6 pack)"
636,9/5/2018,2018,5,9,3,71111,Baker's Professional Lighting:Store #10,Ba2,"Specialty, Stage & Studio Bulbs  60 watt",AB75,BakerSpec289,2,5.5,2.363636364,26,"71111Baker's Professional Lighting:Store #10Specialty, Stage & Studio Bulbs  60 watt",1746,10,16,"Specialty, Stage & Studio Bulbs  60 watt"
649,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Thomp2032314,12,0.916666667,8,88,"71113Thompson Lighting Stores:Store #202032 Series, (3-60 watt, Med) Desert Stone Finish",1759,48,40,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
650,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,ThompAcid311,21,0.523809524,31.63636364,348,"71113Thompson Lighting Stores:Store #20Acid Verde, 10x21x10, 2-60 watt cand.",1760,180,168,"Acid Verde, 10x21x10, 2-60 watt cand."
651,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,ThompBrus315,26,0.423076923,9.090909091,100,"71113Thompson Lighting Stores:Store #20Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1761,74,26,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
652,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37,ThompBurn321,20,0.55,27.27272727,300,71113Thompson Lighting Stores:Store #20Burnished Brass (60 watt)  w/Golden Umber Accents,1762,75,225,Burnished Brass (60 watt)  w/Golden Umber Accents
653,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45,ThompDie 312,5,2.2,24.72727273,272,"71113Thompson Lighting Stores:Store #20Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1763,154.13,117.87,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
654,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46,ThompDome319,12,0.916666667,12.27272727,135,"71113Thompson Lighting Stores:Store #20Domes, White, 59x21x6 5/8 ht, 120v HPF",1764,57,78,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
655,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49,ThompFlat320,5,2.2,11.36363636,125,"71113Thompson Lighting Stores:Store #20Flat Glass, (25 watt max) Polished Brass, 4 light",1765,60.61,64.39,"Flat Glass, (25 watt max) Polished Brass, 4 light"
656,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,Frosted Taupe (3/60 watt)  Marble Glass,AB55,ThompFros317,12,0.916666667,28.18181818,310,71113Thompson Lighting Stores:Store #20Frosted Taupe (3/60 watt)  Marble Glass,1766,89.21,220.79,Frosted Taupe (3/60 watt)  Marble Glass
657,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,ThompPear322,17,0.647058824,43.18181818,475,"71113Thompson Lighting Stores:Store #20Pearl Nickle, 5 Light, Medium Base (100 watt max)",1767,200,275,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
658,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,ThompPoli313,8,1.375,21.09090909,232,"71113Thompson Lighting Stores:Store #20Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1768,128,104,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
659,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",AB71,ThompRoma318,9,1.222222222,30.90909091,340,"71113Thompson Lighting Stores:Store #20Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",1769,152,188,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)"
660,16/5/2018,2018,5,16,3,71113,Thompson Lighting Stores:Store #20,Th51,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,ThompTape316,20,0.55,27.27272727,300,71113Thompson Lighting Stores:Store #20Tapestry (8/60 watt)  Faux Alabaster Glass,1770,75,225,Tapestry (8/60 watt)  Faux Alabaster Glass
181,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Godwi2032296,14,0.785714286,9,99,"71068Godwin Lighting Depot:Store #9092032 Series, (3-60 watt, Med) Desert Stone Finish",1291,60,39,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
182,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",AB20,GodwiBeve294,9,1.222222222,11.78181818,129.6,"71068Godwin Lighting Depot:Store #909Beveled Mirror, Etched Ribbed Glass (75 watt max)",1292,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
183,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Cand. Light, 20 watts (8 pack)",AB38,GodwiCand300,27,0.407407407,6.872727273,75.6,"71068Godwin Lighting Depot:Store #909Cand. Light, 20 watts (8 pack)",1293,36,39.6,"Cand. Light, 20 watts (8 pack)"
184,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,Chestnut (3/60 watt)  Marble Glass,AB39,GodwiChes295,18,0.611111111,53.18181818,585,71068Godwin Lighting Depot:Store #909Chestnut (3/60 watt)  Marble Glass,1294,194.4,390.6,Chestnut (3/60 watt)  Marble Glass
185,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,GodwiDrop293,9,1.222222222,6.872727273,75.6,"71068Godwin Lighting Depot:Store #909Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1295,42.88,32.72,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
186,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,GodwiFluo301,4,2.75,1.227272727,13.5,"71068Godwin Lighting Depot:Store #909Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1296,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
187,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Halogen Lamp, 20 watts, Luminous Intensity",AB60,GodwiHalo302,7,1.571428571,3.927272727,43.2,"71068Godwin Lighting Depot:Store #909Halogen Lamp, 20 watts, Luminous Intensity",1297,24,19.2,"Halogen Lamp, 20 watts, Luminous Intensity"
188,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,GodwiPear297,6,1.833333333,15.54545455,171,"71068Godwin Lighting Depot:Store #909Pearl Nickle, 5 Light, Medium Base (100 watt max)",1298,80,91,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
189,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Pendant Bar, Cobblestone, 50lbs. max",AB65,GodwiPend299,36,0.305555556,8.181818182,90,"71068Godwin Lighting Depot:Store #909Pendant Bar, Cobblestone, 50lbs. max",1299,45.48,44.52,"Pendant Bar, Cobblestone, 50lbs. max"
190,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Renaissance Collection, (100 watt max) Millstone Finish, One-light",AB69,GodwiRena292,23,0.47826087,29.45454545,324,"71068Godwin Lighting Depot:Store #909Renaissance Collection, (100 watt max) Millstone Finish, One-light",1300,131.82,192.18,"Renaissance Collection, (100 watt max) Millstone Finish, One-light"
191,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Specialty Bulbs, 100 watt (6 pack)",AB74,GodwiSpec303,4,2.75,1.8,19.8,"71068Godwin Lighting Depot:Store #909Specialty Bulbs, 100 watt (6 pack)",1301,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
192,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Specialty, Stage & Studio Bulbs  60 watt",AB75,GodwiSpec304,5,2.2,4.786363636,52.65,"71068Godwin Lighting Depot:Store #909Specialty, Stage & Studio Bulbs  60 watt",1302,22.5,30.15,"Specialty, Stage & Studio Bulbs  60 watt"
193,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,GodwiVero298,17,0.647058824,49.09090909,540,"71068Godwin Lighting Depot:Store #909Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1303,280,260,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
194,10/5/2018,2018,5,10,4,71068,Godwin Lighting Depot:Store #909,Go18,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86,GodwiVian291,11,1,32.72727273,360,"71068Godwin Lighting Depot:Store #909Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1304,192.57,167.43,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)"
395,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Cole 18x8388,7,1.571428571,10.8,118.8,"71083Cole Home Builders:Phase 2 - Lot 518x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1505,65.19,53.61,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
396,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Cole 2032386,8,1.375,5.4,59.4,"71083Cole Home Builders:Phase 2 - Lot 52032 Series, (3-60 watt, Med) Desert Stone Finish",1506,36,23.4,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
397,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,Cole Acid381,6,1.833333333,9.490909091,104.4,"71083Cole Home Builders:Phase 2 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1507,60,44.4,"Acid Verde, 10x21x10, 2-60 watt cand."
398,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,Chestnut (3/60 watt)  Marble Glass,AB39,Cole Ches384,9,1.222222222,26.59090909,292.5,71083Cole Home Builders:Phase 2 - Lot 5Chestnut (3/60 watt)  Marble Glass,1508,97.2,195.3,Chestnut (3/60 watt)  Marble Glass
399,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,Cole Drop390,14,0.785714286,10.30909091,113.4,"71083Cole Home Builders:Phase 2 - Lot 5Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1509,64.33,49.07,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
400,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)",AB52,Cole Fluo392,4,2.75,1.227272727,13.5,"71083Cole Home Builders:Phase 2 - Lot 5Fluorescent Lamp, T-12, Medium Bipin  (30pack)",1510,6.34,7.16,"Fluorescent Lamp, T-12, Medium Bipin  (30pack)"
401,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"Specialty Bulbs, 100 watt (6 pack)",AB74,Cole Spec393,9,1.222222222,4.5,49.5,"71083Cole Home Builders:Phase 2 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1511,23.75,25.75,"Specialty Bulbs, 100 watt (6 pack)"
402,31/5/2018,2018,5,31,4,71083,Cole Home Builders:Phase 2 - Lot 5,Co9,"Specialty, Stage & Studio Bulbs  60 watt",AB75,Cole Spec394,3,3.666666667,3.190909091,35.1,"71083Cole Home Builders:Phase 2 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1512,15,20.1,"Specialty, Stage & Studio Bulbs  60 watt"
